"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2017-03-18,3,2017-04-08,2.59083498858961,0.65,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,2.6281628316417,0.7,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,2.72003019307637,0.75,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,2.82015395935223,0.8,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,2.90293784538535,0.85,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,3.05473243187123,0.9,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,3.29729296189544,0.95,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,3.48730360878173,0.975,"ili perc","quantile"
"US National",2017-03-18,3,2017-04-08,3.55204686670937,0.99,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,0.813704988609926,0.01,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.11834435235071,0.025,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.14637882010022,0.05,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.43095295900825,0.1,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.66960117583737,0.15,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.75645905942465,0.2,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.86077604156409,0.25,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,1.92648864013448,0.3,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.01232774281632,0.35,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.05354286189966,0.4,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.12144082359139,0.45,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.24617944419126,0.5,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.30961952865343,0.55,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.38901436338895,0.6,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.48366957307884,0.65,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.51539051795634,0.7,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.61468675103721,0.75,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.72496788087601,0.8,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,2.88759204167557,0.85,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.04980864834512,0.9,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.33464364524992,0.95,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.4609489615852,0.975,"ili perc","quantile"
"US National",2017-03-18,4,2017-04-15,3.50455935475385,0.99,"ili perc","quantile"
