"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2019-02-16,4,2019-03-16,3.24023990408624,0.01,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,3.43551323606189,0.025,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,3.83633631485159,0.05,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.01188637645535,0.1,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.20275938831536,0.15,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.30159184579255,0.2,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.56611956541599,0.25,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.66710853343504,0.3,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.76849575609279,0.35,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,4.98155500391949,0.4,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.07153461462295,0.45,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.23185949406773,0.5,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.30114088293009,0.55,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.41855030097047,0.6,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.56476786057117,0.65,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.75539913177914,0.7,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,5.95909365979673,0.75,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,6.17483969095446,0.8,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,6.32005291803419,0.85,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,6.40335855437541,0.9,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,6.93072528059075,0.95,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,7.2307819545375,0.975,"ili perc","quantile"
"US National",2019-02-16,4,2019-03-16,7.43921188861896,0.99,"ili perc","quantile"
