"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2016-01-09,4,2016-02-06,0.912490292631831,0.01,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,0.964183040726904,0.025,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.04211260991126,0.05,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.23306355746555,0.1,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.28266300324247,0.15,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.35639238730493,0.2,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.39633972684255,0.25,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.45087091137409,0.3,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.49602969559211,0.35,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.57129587827101,0.4,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.70461328426294,0.45,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.80707474209313,0.5,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.87536847790891,0.55,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,1.92681172794368,0.6,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.02713449375481,0.65,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.15081162392362,0.7,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.23947439991128,0.75,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.37044713045484,0.8,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.4492519974436,0.85,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,2.68273347499078,0.9,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,3.47049106288856,0.95,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,3.95268254899079,0.975,"ili perc","quantile"
"US National",2016-01-09,4,2016-02-06,4.08522412720668,0.99,"ili perc","quantile"
