"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2018-10-20,4,2018-11-17,0.704754782045516,0.01,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,0.787569551916076,0.025,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,0.922009365898722,0.05,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.07636174496661,0.1,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.12213045330282,0.15,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.20479147452093,0.2,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.26857487697737,0.25,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.33430091355936,0.3,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.388900454678,0.35,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.44286210306913,0.4,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.51144937136642,0.45,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.56848765507354,0.5,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.64411579330121,0.55,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.71660549328474,0.6,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.7906786884993,0.65,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.84584445743945,0.7,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.89233629546442,0.75,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,1.99947750393043,0.8,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,2.09666330769084,0.85,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,2.29291290307154,0.9,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,2.54839191805467,0.95,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,2.90227299091568,0.975,"ili perc","quantile"
"US National",2018-10-20,4,2018-11-17,3.13726490837087,0.99,"ili perc","quantile"
