"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2015-10-31,4,2015-11-28,0.443687453288693,0.01,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.567131653276871,0.025,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.638846149318627,0.05,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.825067614413135,0.1,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.888449576098827,0.15,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.971722764321506,0.2,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,0.989970072199229,0.25,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.05528342517048,0.3,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.19194222429204,0.35,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.26277021268869,0.4,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.29188003309922,0.45,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.34201450499738,0.5,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.38590138878067,0.55,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.44405605003151,0.6,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.54725121585897,0.65,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.63628317204167,0.7,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.69125088162489,0.75,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.75905996029684,0.8,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,1.99429613828843,0.85,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.1262977877837,0.9,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.39369472609287,0.95,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,2.50907112066251,0.975,"ili perc","quantile"
"US National",2015-10-31,4,2015-11-28,3.05535212598055,0.99,"ili perc","quantile"
