"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"US National",2019-03-23,4,2019-04-20,2.0819999338741,0.01,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,2.13020882533475,0.025,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,2.22020537972956,0.05,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,2.5027096651571,0.1,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,2.72794373657952,0.15,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,2.91157175465296,0.2,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.07034161762709,0.25,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.16583649719352,0.3,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.19985291364102,0.35,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.25663310753574,0.4,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.39636623148337,0.45,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.51741750819209,0.5,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.66780698134678,0.55,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.7610709962554,0.6,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,3.90900151046387,0.65,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,4.18507670521555,0.7,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,4.30015917944719,0.75,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,4.43261499345963,0.8,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,4.79007231063688,0.85,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,4.96966094284944,0.9,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,5.38640183917376,0.95,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,5.97255753085071,0.975,"ili perc","quantile"
"US National",2019-03-23,4,2019-04-20,8.96873943268669,0.99,"ili perc","quantile"
